athlete_id,school_slug,name_slug,gender,region,tfrrs_url
7730778,Stephen_F_Austin,Riley_Elliott,m,west,https://www.tfrrs.org/athletes/7730778/Stephen_F_Austin/Riley_Elliott
8916762,Air_Force,Saketh_Rudraraju,m,west,https://www.tfrrs.org/athletes/8916762/Air_Force/Saketh_Rudraraju
8594899,Oklahoma_State,Laban__Kipkemboi,m,west,https://www.tfrrs.org/athletes/8594899/Oklahoma_State/Laban__Kipkemboi
7722809,Oregon,Elliott_Cook,m,west,https://www.tfrrs.org/athletes/7722809/Oregon/Elliott_Cook
8906548,Oregon,Anthony_Fasthorse,m,west,https://www.tfrrs.org/athletes/8906548/Oregon/Anthony_Fasthorse
7907630,South_Dakota_St,Cody_Larson,m,west,https://www.tfrrs.org/athletes/7907630/South_Dakota_St/Cody_Larson
8265355,Boise_State,Alex_Thompson,m,west,https://www.tfrrs.org/athletes/8265355/Boise_State/Alex_Thompson
7921199,Loyola_IL,Rodolfo__Sanchez,m,west,https://www.tfrrs.org/athletes/7921199/Loyola_IL/Rodolfo__Sanchez
8607433,California_CA,Justin_Pretre,m,west,https://www.tfrrs.org/athletes/8607433/California_CA/Justin_Pretre
8609549,New_Mexico,Habtom_Samuel,m,west,https://www.tfrrs.org/athletes/8609549/New_Mexico/Habtom_Samuel
8647596,Oklahoma_State,Denis__Kipngetich,m,west,https://www.tfrrs.org/athletes/8647596/Oklahoma_State/Denis__Kipngetich
8725440,Arkansas,Ernest_Cheruiyot,m,west,https://www.tfrrs.org/athletes/8725440/Arkansas/Ernest_Cheruiyot
8895704,Iowa_State,Robin_Kwemoi_Bera,m,west,https://www.tfrrs.org/athletes/8895704/Iowa_State/Robin_Kwemoi_Bera
8977339,Washington_State,Evans_Kurui,m,west,https://www.tfrrs.org/athletes/8977339/Washington_State/Evans_Kurui
9246057,Oregon,Luke__Tewalt,m,west,https://www.tfrrs.org/athletes/9246057/Oregon/Luke__Tewalt
7889759,Iowa_State,Sanele_Masondo,m,west,https://www.tfrrs.org/athletes/7889759/Iowa_State/Sanele_Masondo
9293462,Arkansas,Nick__Busienei,m,west,https://www.tfrrs.org/athletes/9293462/Arkansas/Nick__Busienei
7910646,Arkansas,Ben_Shearer,m,west,https://www.tfrrs.org/athletes/7910646/Arkansas/Ben_Shearer
9281016,Colorado,Justine_Kipkoech,m,west,https://www.tfrrs.org/athletes/9281016/Colorado/Justine_Kipkoech
8245423,Iowa_State,Rodgers_Kiplimo,m,west,https://www.tfrrs.org/athletes/8245423/Iowa_State/Rodgers_Kiplimo
9213618,Iowa_State,Meshack_Kimutai,m,west,https://www.tfrrs.org/athletes/9213618/Iowa_State/Meshack_Kimutai
7888807,BYU,Creed_Thompson,m,west,https://www.tfrrs.org/athletes/7888807/BYU/Creed_Thompson
7416002,Oregon,Evan_Burke,m,west,https://www.tfrrs.org/athletes/7416002/Oregon/Evan_Burke
8009677,New_Mexico,Iker_Sanchez_Lopez,m,west,https://www.tfrrs.org/athletes/8009677/New_Mexico/Iker_Sanchez_Lopez
8273666,Air_Force,Zachary_Ayers,m,west,https://www.tfrrs.org/athletes/8273666/Air_Force/Zachary_Ayers
9247394,Arizona,Evans_Tanui,m,west,https://www.tfrrs.org/athletes/9247394/Arizona/Evans_Tanui
8739311,New_Mexico,Vincent_Chirchir,m,west,https://www.tfrrs.org/athletes/8739311/New_Mexico/Vincent_Chirchir
8672396,Wisconsin,Archie_Noakes,m,west,https://www.tfrrs.org/athletes/8672396/Wisconsin/Archie_Noakes
8324569,Washington,Evan_Jenkins,m,west,https://www.tfrrs.org/athletes/8324569/Washington/Evan_Jenkins
7905816,Colorado,James_Overberg,m,west,https://www.tfrrs.org/athletes/7905816/Colorado/James_Overberg
8916351,Oklahoma,Ronald_Ngetich,m,west,https://www.tfrrs.org/athletes/8916351/Oklahoma/Ronald_Ngetich
